"MeasureCode","Sector","Use or activity","Region","Country_code","Country","Season","Measure Impacts to","Feature code","Feature name","Sub-unit","Water body","Pressure code","Pressure name","Pressure type","Pressure location","Ranking","Measure code","Measure name","Measure type recommended to address E02 and/or E03","measure purpose","Measure location","Measure response","Measure status","Origin of the measure","Nature of the measure","Spatial scope","Measure additional info","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11","TOTAL_impacts"
"BD1340","Ports and traffic","not specified",,"ES","Spain","B","Birds","A188","Rissa tridactyla",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CJ01","Reduce impact of mixed source pollution",0,"increase","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","Other conservation measure developed is the launch of the ""Plan territorial de contingencias por contaminación marina accidental da Comunidad Autónoma de Galicia (CAMGAL) "" to act rapidly against sudden marine pollution events. (https://www.xunta.gal/dog/",1,0,0,0,0,0,0,1,1,0,0,
"BD1341","Ports and traffic","not specified",,"ES","Spain","B","Birds","A188","Rissa tridactyla",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inMS","M","CI03","Management, control or eradication of other invasive alien species",0,"increase","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","Other conservation measure developed is the launch of the ""Plan territorial de contingencias por contaminación marina accidental da Comunidad Autónoma de Galicia (CAMGAL) "" to act rapidly against sudden marine pollution events. (https://www.xunta.gal/dog/",1,1,0,0,0,0,0,0,0,0,0,
"BD1342","Ports and traffic","not specified",,"ES","Spain","W","Birds","A188","Rissa tridactyla",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inOutEU","M","CN01","Adopt climate change mitigation measures",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified",,1,1,1,1,1,1,1,1,1,1,1,
"BD1343","Ports and traffic","not specified",,"ES","Spain","W","Birds","A188","Rissa tridactyla",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inOutEU","M","CG05","Reduce bycatch and incidental killing of non-target species",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,0,0,0,0,
"BD1344","Ports and traffic","not specified",,"ES","Spain","W","Birds","A188","Rissa tridactyla",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inOutEU","M","CX01","Support conservation measures in another EU Member State",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","International",,1,0,0,0,0,0,0,0,0,0,0,
"BD1345","Ports and traffic","not specified",,"ES","Spain","W","Birds","A188","Rissa tridactyla",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inOutEU","M","CS03","Improvement of habitat of species from the directives",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,
"BD1346","Ports and traffic","not specified",,"ES","Spain","W","Birds","A188","Rissa tridactyla",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inOutEU","M","CG01","Management of professional/commercial fishing (including shellfish and seaweed harvesting)",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,1,0,0,0,0,0,0,0,0,
"BD1347","Ports and traffic","not specified",,"ES","Spain","W","Birds","A188","Rissa tridactyla",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inOutEU","M","CE01","Reduce impact of transport operation and infrastructure",1,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,1,0,0,0,0,0,0
"BD1348","Ports and traffic","not specified",,"ES","Spain","W","Birds","A188","Rissa tridactyla",,"Not specified","E02","Shipping lanes and ferry lanes transport operations","t","inOutEU","M","CJ01","Reduce impact of mixed source pollution",0,,,,"ident","BD (Directive 79/409/EEC)","not specified","not specified",,1,0,0,0,0,0,0,1,1,0,0,
"BD1349","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","H","CI05","Management of problematic native species",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,0,0,0,0,0,0,0,0,0,
"BD1350","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","H","CI05","Management of problematic native species",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,0,0,0,0,0,0,0,0,0,
"BD1351","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","H","CL01","Management of habitats (others than agriculture and forest) to slow, stop or reverse natural processes",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,0,0,0,1,0,0,0,0,0,
"BD1352","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","H","CL01","Management of habitats (others than agriculture and forest) to slow, stop or reverse natural processes",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,0,0,0,1,0,0,0,0,0,
"BD1353","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","H","CI03","Management, control or eradication of other invasive alien species",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,1,0,0,0,0,0,0,0,0,0,
"BD1354","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","H","CI03","Management, control or eradication of other invasive alien species",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,1,0,0,0,0,0,0,0,0,0,
"BD1355","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","H","CS01","Reinforce populations of species from the directives",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,0,0,0,0,0,0,0,0,0,
"BD1356","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","H","CS01","Reinforce populations of species from the directives",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,0,0,0,0,0,0,0,0,0,
"BD1357","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","H","CS03","Improvement of habitat of species from the directives",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,0,0,0,1,0,0,0,0,0,
"BD1358","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","H","CS03","Improvement of habitat of species from the directives",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,0,0,0,1,0,0,0,0,0,
"BD1359","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","H","CF03","Reduce impact of outdoor sports, leisure and recreational activities",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,0,0,0,0,0,0,0,1,0,
"BD1360","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","H","CF03","Reduce impact of outdoor sports, leisure and recreational activities",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,0,0,0,0,0,0,0,1,0,
"BD1361","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","H","CG02","Management of hunting, recreational fishing and recreational or commercial harvesting or collection of plants",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,1,0,0,0,0,0,0,0,0,
"BD1362","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","H","CG02","Management of hunting, recreational fishing and recreational or commercial harvesting or collection of plants",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,1,0,0,0,0,0,0,0,0,
"BD1363","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","H","CJ03","Restore habitats impacted by multi-purpose hydrological changes",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,0,0,0,1,1,0,0,0,0,
"BD1364","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","t","inOutEU","H","CJ03","Restore habitats impacted by multi-purpose hydrological changes",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,0,0,0,1,1,0,0,0,0,
"BD1365","Ports and traffic","not specified",,"DE","Germany","B","Birds","A193","Sterna hirundo",,"Not specified","E03","Shipping lanes, ferry lanes and anchorage infrastructure ","p","inOutEU","H","CS04","Manage other native species",0,"maintain","inOut","medTerm","taken","BD (Directive 79/409/EEC)","not specified","not specified","In Brandenburg, Nordrhein-Westfalen, Sachsen und Sachsen-Anhalt Sicherung und Förderung der Brutplätze (Inseln, Flöße, Nistplattformen), Neuanlage von künstlichen Nisthilfen; in Nordrhein-Westfalen weiterhin Reduzierung von Störungen durch Regulierung der",1,0,0,0,0,0,0,0,0,0,0,
